site_dep_param,total tiers,current tier,size,leaves,independent_sites
"ZIP(0.7, 10.0)",3,2,615,40,200
"ZIP(0.7, 10.0)",3,3,1781,40,200
"ZIP(0.7, 10.0)",4,1,200,40,200
"ZIP(0.7, 10.0)",4,2,487,40,200
"ZIP(0.7, 10.0)",4,3,1360,40,200
"ZIP(0.7, 10.0)",4,4,3990,40,200
"ZIP(0.9, 30.0)",2,1,200,40,200
"ZIP(0.9, 30.0)",2,2,424,40,200
"ZIP(0.9, 30.0)",3,1,200,40,200
"ZIP(0.9, 30.0)",3,2,578,40,200
"ZIP(0.9, 30.0)",3,3,1515,40,200
"ZIP(0.9, 30.0)",4,1,200,40,200
"ZIP(0.9, 30.0)",4,2,588,40,200
"ZIP(0.9, 30.0)",4,3,1842,40,200
"ZIP(0.9, 30.0)",4,4,5387,40,200
"ZIP(0.2, 3.75)",2,1,10,40,10
"ZIP(0.2, 3.75)",2,2,24,40,10
"ZIP(0.2, 3.75)",3,1,10,40,10
"ZIP(0.2, 3.75)",3,2,39,40,10
"ZIP(0.2, 3.75)",3,3,132,40,10
"ZIP(0.2, 3.75)",4,1,10,40,10
"ZIP(0.2, 3.75)",4,2,21,40,10
"ZIP(0.2, 3.75)",4,3,56,40,10
"ZIP(0.2, 3.75)",4,4,161,40,10
"ZIP(0.5, 6.0)",2,1,10,40,10
"ZIP(0.5, 6.0)",2,2,44,40,10
"ZIP(0.5, 6.0)",3,1,10,40,10
"ZIP(0.5, 6.0)",3,2,37,40,10
"ZIP(0.5, 6.0)",3,3,97,40,10
"ZIP(0.5, 6.0)",4,1,10,40,10
"ZIP(0.5, 6.0)",4,2,46,40,10
"ZIP(0.5, 6.0)",4,3,136,40,10
"ZIP(0.5, 6.0)",4,4,393,40,10
"ZIP(0.7, 10.0)",2,1,10,40,10
"ZIP(0.7, 10.0)",2,2,7,40,10
"ZIP(0.7, 10.0)",3,1,10,40,10
"ZIP(0.7, 10.0)",3,2,23,40,10
"ZIP(0.7, 10.0)",3,3,66,40,10
"ZIP(0.7, 10.0)",4,1,10,40,10
"ZIP(0.7, 10.0)",4,2,35,40,10
"ZIP(0.7, 10.0)",4,3,67,40,10
"ZIP(0.7, 10.0)",4,4,158,40,10
"ZIP(0.9, 30.0)",2,1,10,40,10
"ZIP(0.9, 30.0)",2,2,93,40,10
"ZIP(0.9, 30.0)",3,1,10,40,10
"ZIP(0.9, 30.0)",3,2,56,40,10
"ZIP(0.9, 30.0)",3,3,301,40,10
"ZIP(0.9, 30.0)",4,1,10,40,10
"ZIP(0.9, 30.0)",4,2,63,40,10
"ZIP(0.9, 30.0)",4,3,249,40,10
"ZIP(0.9, 30.0)",4,4,962,40,10
"ZIP(0.2, 3.75)",2,1,50,40,50
"ZIP(0.2, 3.75)",2,2,160,40,50
"ZIP(0.2, 3.75)",3,1,50,40,50
"ZIP(0.2, 3.75)",3,2,175,40,50
"ZIP(0.2, 3.75)",3,3,563,40,50
"ZIP(0.2, 3.75)",4,1,50,40,50
"ZIP(0.2, 3.75)",4,2,147,40,50
"ZIP(0.2, 3.75)",4,3,435,40,50
"ZIP(0.2, 3.75)",4,4,1309,40,50
"ZIP(0.5, 6.0)",2,1,50,40,50
"ZIP(0.5, 6.0)",2,2,163,40,50
"ZIP(0.5, 6.0)",3,1,50,40,50
"ZIP(0.5, 6.0)",3,2,147,40,50
"ZIP(0.5, 6.0)",3,3,386,40,50
"ZIP(0.5, 6.0)",4,1,50,40,50
"ZIP(0.5, 6.0)",4,2,178,40,50
"ZIP(0.5, 6.0)",4,3,557,40,50
"ZIP(0.5, 6.0)",4,4,1741,40,50
"ZIP(0.7, 10.0)",2,1,50,40,50
"ZIP(0.7, 10.0)",2,2,101,40,50
"ZIP(0.7, 10.0)",3,1,50,40,50
"ZIP(0.7, 10.0)",3,2,151,40,50
"ZIP(0.7, 10.0)",3,3,437,40,50
"ZIP(0.7, 10.0)",4,1,50,40,50
"ZIP(0.7, 10.0)",4,2,172,40,50
"ZIP(0.7, 10.0)",4,3,559,40,50
"ZIP(0.7, 10.0)",4,4,1554,40,50
"ZIP(0.9, 30.0)",2,1,50,40,50
"ZIP(0.9, 30.0)",2,2,88,40,50
"ZIP(0.9, 30.0)",3,1,50,40,50
"ZIP(0.9, 30.0)",3,2,110,40,50
"ZIP(0.9, 30.0)",3,3,349,40,50
"ZIP(0.9, 30.0)",4,1,50,40,50
"ZIP(0.9, 30.0)",4,2,122,40,50
"ZIP(0.9, 30.0)",4,3,319,40,50
"ZIP(0.9, 30.0)",4,4,903,40,50
"ZIP(0.2, 3.75)",2,1,100,40,100
"ZIP(0.2, 3.75)",2,2,303,40,100
"ZIP(0.2, 3.75)",3,1,100,40,100
"ZIP(0.2, 3.75)",3,2,286,40,100
"ZIP(0.2, 3.75)",3,3,791,40,100
"ZIP(0.2, 3.75)",4,1,100,40,100
"ZIP(0.2, 3.75)",4,2,308,40,100
"ZIP(0.2, 3.75)",4,3,897,40,100
"ZIP(0.2, 3.75)",4,4,2692,40,100
"ZIP(0.5, 6.0)",2,1,100,40,100
"ZIP(0.5, 6.0)",2,2,261,40,100
"ZIP(0.5, 6.0)",3,1,100,40,100
"ZIP(0.5, 6.0)",3,2,301,40,100
"ZIP(0.5, 6.0)",3,3,899,40,100
"ZIP(0.5, 6.0)",4,1,100,40,100
"ZIP(0.5, 6.0)",4,2,319,40,100
"ZIP(0.5, 6.0)",4,3,947,40,100
"ZIP(0.5, 6.0)",4,4,2919,40,100
"ZIP(0.7, 10.0)",2,1,100,40,100
"ZIP(0.7, 10.0)",2,2,247,40,100
"ZIP(0.7, 10.0)",3,1,100,40,100
"ZIP(0.7, 10.0)",3,2,377,40,100
"ZIP(0.7, 10.0)",3,3,1101,40,100
"ZIP(0.7, 10.0)",4,1,100,40,100
"ZIP(0.7, 10.0)",4,2,268,40,100
"ZIP(0.7, 10.0)",4,3,613,40,100
"ZIP(0.7, 10.0)",4,4,1802,40,100
"ZIP(0.9, 30.0)",2,1,100,40,100
"ZIP(0.9, 30.0)",2,2,387,40,100
"ZIP(0.9, 30.0)",3,1,100,40,100
"ZIP(0.9, 30.0)",3,2,294,40,100
"ZIP(0.9, 30.0)",3,3,913,40,100
"ZIP(0.9, 30.0)",4,1,100,40,100
"ZIP(0.9, 30.0)",4,2,387,40,100
"ZIP(0.9, 30.0)",4,3,1087,40,100
"ZIP(0.9, 30.0)",4,4,3183,40,100
"ZIP(0.2, 3.75)",2,1,200,40,200
"ZIP(0.2, 3.75)",2,2,629,40,200
"ZIP(0.2, 3.75)",3,1,200,40,200
"ZIP(0.2, 3.75)",3,2,608,40,200
"ZIP(0.2, 3.75)",3,3,1801,40,200
"ZIP(0.2, 3.75)",4,1,200,40,200
"ZIP(0.2, 3.75)",4,2,591,40,200
"ZIP(0.2, 3.75)",4,3,1755,40,200
"ZIP(0.2, 3.75)",4,4,5239,40,200
"ZIP(0.5, 6.0)",2,1,200,40,200
"ZIP(0.5, 6.0)",2,2,628,40,200
"ZIP(0.5, 6.0)",3,1,200,40,200
"ZIP(0.5, 6.0)",3,2,604,40,200
"ZIP(0.5, 6.0)",3,3,1841,40,200
"ZIP(0.5, 6.0)",4,1,200,40,200
"ZIP(0.5, 6.0)",4,2,667,40,200
"ZIP(0.5, 6.0)",4,3,2122,40,200
"ZIP(0.5, 6.0)",4,4,6187,40,200
"ZIP(0.7, 10.0)",2,1,200,40,200
"ZIP(0.7, 10.0)",2,2,586,40,200
"ZIP(0.7, 10.0)",3,1,200,40,200
"ZIP(0.7, 10.0)",3,2,563,40,200
"ZIP(0.7, 10.0)",3,3,1951,40,200
"ZIP(0.7, 10.0)",4,1,200,40,200
"ZIP(0.7, 10.0)",4,2,544,40,200
"ZIP(0.7, 10.0)",4,3,1544,40,200
"ZIP(0.7, 10.0)",4,4,4861,40,200
"ZIP(0.9, 30.0)",2,1,200,40,200
"ZIP(0.9, 30.0)",2,2,642,40,200
"ZIP(0.9, 30.0)",3,1,200,40,200
"ZIP(0.9, 30.0)",3,2,626,40,200
"ZIP(0.9, 30.0)",3,3,1794,40,200
"ZIP(0.9, 30.0)",4,1,200,40,200
"ZIP(0.9, 30.0)",4,2,532,40,200
"ZIP(0.9, 30.0)",4,3,1427,40,200
"ZIP(0.9, 30.0)",4,4,3992,40,200
"ZIP(0.2, 3.75)",2,1,10,40,10
"ZIP(0.2, 3.75)",2,2,33,40,10
"ZIP(0.2, 3.75)",3,1,10,40,10
"ZIP(0.2, 3.75)",3,2,30,40,10
"ZIP(0.2, 3.75)",3,3,83,40,10
"ZIP(0.2, 3.75)",4,1,10,40,10
"ZIP(0.2, 3.75)",4,2,36,40,10
"ZIP(0.2, 3.75)",4,3,109,40,10
"ZIP(0.2, 3.75)",4,4,324,40,10
"ZIP(0.5, 6.0)",2,1,10,40,10
"ZIP(0.5, 6.0)",2,2,41,40,10
"ZIP(0.5, 6.0)",3,1,10,40,10
"ZIP(0.5, 6.0)",3,2,44,40,10
"ZIP(0.5, 6.0)",3,3,105,40,10
"ZIP(0.5, 6.0)",4,1,10,40,10
"ZIP(0.5, 6.0)",4,2,27,40,10
"ZIP(0.5, 6.0)",4,3,95,40,10
"ZIP(0.5, 6.0)",4,4,310,40,10
"ZIP(0.7, 10.0)",2,1,10,40,10
"ZIP(0.7, 10.0)",2,2,19,40,10
"ZIP(0.7, 10.0)",3,1,10,40,10
"ZIP(0.7, 10.0)",3,2,10,40,10
"ZIP(0.7, 10.0)",3,3,31,40,10
"ZIP(0.7, 10.0)",4,1,10,40,10
"ZIP(0.7, 10.0)",4,2,42,40,10
"ZIP(0.7, 10.0)",4,3,144,40,10
"ZIP(0.7, 10.0)",4,4,387,40,10
"ZIP(0.9, 30.0)",2,1,10,40,10
"ZIP(0.9, 30.0)",2,2,28,40,10
"ZIP(0.9, 30.0)",3,1,10,40,10
"ZIP(0.9, 30.0)",3,2,37,40,10
"ZIP(0.9, 30.0)",3,3,88,40,10
"ZIP(0.9, 30.0)",4,1,10,40,10
"ZIP(0.9, 30.0)",4,2,29,40,10
"ZIP(0.9, 30.0)",4,3,35,40,10
"ZIP(0.9, 30.0)",4,4,67,40,10
"ZIP(0.2, 3.75)",2,1,50,40,50
"ZIP(0.2, 3.75)",2,2,135,40,50
"ZIP(0.2, 3.75)",3,1,50,40,50
"ZIP(0.2, 3.75)",3,2,169,40,50
"ZIP(0.2, 3.75)",3,3,509,40,50
"ZIP(0.2, 3.75)",4,1,50,40,50
"ZIP(0.2, 3.75)",4,2,124,40,50
"ZIP(0.2, 3.75)",4,3,365,40,50
"ZIP(0.2, 3.75)",4,4,1159,40,50
"ZIP(0.5, 6.0)",2,1,50,40,50
"ZIP(0.5, 6.0)",2,2,124,40,50
"ZIP(0.5, 6.0)",3,1,50,40,50
"ZIP(0.5, 6.0)",3,2,139,40,50
"ZIP(0.5, 6.0)",3,3,409,40,50
"ZIP(0.5, 6.0)",4,1,50,40,50
"ZIP(0.5, 6.0)",4,2,186,40,50
"ZIP(0.5, 6.0)",4,3,541,40,50
"ZIP(0.5, 6.0)",4,4,1673,40,50
"ZIP(0.7, 10.0)",2,1,50,40,50
"ZIP(0.7, 10.0)",2,2,112,40,50
"ZIP(0.7, 10.0)",3,1,50,40,50
"ZIP(0.7, 10.0)",3,2,136,40,50
"ZIP(0.7, 10.0)",3,3,367,40,50
"ZIP(0.7, 10.0)",4,1,50,40,50
"ZIP(0.7, 10.0)",4,2,125,40,50
"ZIP(0.7, 10.0)",4,3,268,40,50
"ZIP(0.7, 10.0)",4,4,835,40,50
"ZIP(0.9, 30.0)",2,1,50,40,50
"ZIP(0.9, 30.0)",2,2,22,40,50
"ZIP(0.9, 30.0)",3,1,50,40,50
"ZIP(0.9, 30.0)",3,2,59,40,50
"ZIP(0.9, 30.0)",3,3,209,40,50
"ZIP(0.9, 30.0)",4,1,50,40,50
"ZIP(0.9, 30.0)",4,2,236,40,50
"ZIP(0.9, 30.0)",4,3,564,40,50
"ZIP(0.9, 30.0)",4,4,1802,40,50
"ZIP(0.2, 3.75)",2,1,100,40,100
"ZIP(0.2, 3.75)",2,2,336,40,100
"ZIP(0.2, 3.75)",3,1,100,40,100
"ZIP(0.2, 3.75)",3,2,311,40,100
"ZIP(0.2, 3.75)",3,3,906,40,100
"ZIP(0.2, 3.75)",4,1,100,40,100
"ZIP(0.2, 3.75)",4,2,265,40,100
"ZIP(0.2, 3.75)",4,3,828,40,100
"ZIP(0.2, 3.75)",4,4,2425,40,100
"ZIP(0.5, 6.0)",2,1,100,40,100
"ZIP(0.5, 6.0)",2,2,274,40,100
"ZIP(0.5, 6.0)",3,1,100,40,100
"ZIP(0.5, 6.0)",3,2,323,40,100
"ZIP(0.5, 6.0)",3,3,1032,40,100
"ZIP(0.5, 6.0)",4,1,100,40,100
"ZIP(0.5, 6.0)",4,2,343,40,100
"ZIP(0.5, 6.0)",4,3,1069,40,100
"ZIP(0.5, 6.0)",4,4,3326,40,100
"ZIP(0.7, 10.0)",2,1,100,40,100
"ZIP(0.7, 10.0)",2,2,302,40,100
"ZIP(0.7, 10.0)",3,1,100,40,100
"ZIP(0.7, 10.0)",3,2,394,40,100
"ZIP(0.7, 10.0)",3,3,1309,40,100
"ZIP(0.7, 10.0)",4,1,100,40,100
"ZIP(0.7, 10.0)",4,2,386,40,100
"ZIP(0.7, 10.0)",4,3,1308,40,100
"ZIP(0.7, 10.0)",4,4,3856,40,100
"ZIP(0.9, 30.0)",2,1,100,40,100
"ZIP(0.9, 30.0)",2,2,319,40,100
"ZIP(0.9, 30.0)",3,1,100,40,100
"ZIP(0.9, 30.0)",3,2,334,40,100
"ZIP(0.9, 30.0)",3,3,929,40,100
"ZIP(0.9, 30.0)",4,1,100,40,100
"ZIP(0.9, 30.0)",4,2,362,40,100
"ZIP(0.9, 30.0)",4,3,828,40,100
"ZIP(0.9, 30.0)",4,4,2427,40,100
"ZIP(0.2, 3.75)",2,1,200,40,200
"ZIP(0.2, 3.75)",2,2,592,40,200
"ZIP(0.2, 3.75)",3,1,200,40,200
"ZIP(0.2, 3.75)",3,2,673,40,200
"ZIP(0.2, 3.75)",3,3,2118,40,200
"ZIP(0.2, 3.75)",4,1,200,40,200
"ZIP(0.2, 3.75)",4,2,613,40,200
"ZIP(0.2, 3.75)",4,3,1917,40,200
"ZIP(0.2, 3.75)",4,4,5653,40,200
"ZIP(0.5, 6.0)",2,1,200,40,200
"ZIP(0.5, 6.0)",2,2,642,40,200
"ZIP(0.5, 6.0)",3,1,200,40,200
"ZIP(0.5, 6.0)",3,2,642,40,200
"ZIP(0.5, 6.0)",3,3,1948,40,200
"ZIP(0.5, 6.0)",4,1,200,40,200
"ZIP(0.5, 6.0)",4,2,638,40,200
"ZIP(0.5, 6.0)",4,3,1982,40,200
"ZIP(0.5, 6.0)",4,4,5847,40,200
"ZIP(0.7, 10.0)",2,1,200,40,200
"ZIP(0.7, 10.0)",2,2,624,40,200
"ZIP(0.7, 10.0)",3,1,200,40,200
"ZIP(0.7, 10.0)",3,2,694,40,200
"ZIP(0.7, 10.0)",3,3,2169,40,200
"ZIP(0.7, 10.0)",4,1,200,40,200
"ZIP(0.7, 10.0)",4,2,665,40,200
"ZIP(0.7, 10.0)",4,3,2001,40,200
"ZIP(0.7, 10.0)",4,4,6137,40,200
"ZIP(0.9, 30.0)",2,1,200,40,200
"ZIP(0.9, 30.0)",2,2,597,40,200
"ZIP(0.9, 30.0)",3,1,200,40,200
"ZIP(0.9, 30.0)",3,2,661,40,200
"ZIP(0.9, 30.0)",3,3,1997,40,200
"ZIP(0.9, 30.0)",4,1,200,40,200
"ZIP(0.9, 30.0)",4,2,702,40,200
"ZIP(0.9, 30.0)",4,3,2339,40,200
"ZIP(0.9, 30.0)",4,4,6920,40,200
"ZIP(0.2, 3.75)",2,1,10,40,10
"ZIP(0.2, 3.75)",2,2,34,40,10
"ZIP(0.2, 3.75)",3,1,10,40,10
"ZIP(0.2, 3.75)",3,2,29,40,10
"ZIP(0.2, 3.75)",3,3,96,40,10
"ZIP(0.2, 3.75)",4,1,10,40,10
"ZIP(0.2, 3.75)",4,2,35,40,10
"ZIP(0.2, 3.75)",4,3,85,40,10
"ZIP(0.2, 3.75)",4,4,280,40,10
"ZIP(0.5, 6.0)",2,1,10,40,10
"ZIP(0.5, 6.0)",2,2,31,40,10
"ZIP(0.5, 6.0)",3,1,10,40,10
"ZIP(0.5, 6.0)",3,2,19,40,10
"ZIP(0.5, 6.0)",3,3,62,40,10
"ZIP(0.5, 6.0)",4,1,10,40,10
"ZIP(0.5, 6.0)",4,2,27,40,10
"ZIP(0.5, 6.0)",4,3,77,40,10
"ZIP(0.5, 6.0)",4,4,212,40,10
"ZIP(0.7, 10.0)",2,1,10,40,10
"ZIP(0.7, 10.0)",2,2,17,40,10
"ZIP(0.7, 10.0)",3,1,10,40,10
"ZIP(0.7, 10.0)",3,2,46,40,10
"ZIP(0.7, 10.0)",3,3,135,40,10
"ZIP(0.7, 10.0)",4,1,10,40,10
"ZIP(0.7, 10.0)",4,2,21,40,10
"ZIP(0.7, 10.0)",4,3,74,40,10
"ZIP(0.7, 10.0)",4,4,258,40,10
"ZIP(0.9, 30.0)",2,1,10,40,10
"ZIP(0.9, 30.0)",2,2,62,40,10
"ZIP(0.9, 30.0)",3,1,10,40,10
"ZIP(0.9, 30.0)",3,2,41,40,10
"ZIP(0.9, 30.0)",3,3,190,40,10
"ZIP(0.9, 30.0)",4,1,10,40,10
"ZIP(0.9, 30.0)",4,2,20,40,10
"ZIP(0.9, 30.0)",4,3,24,40,10
"ZIP(0.9, 30.0)",4,4,31,40,10
"ZIP(0.2, 3.75)",2,1,50,40,50
"ZIP(0.2, 3.75)",2,2,167,40,50
"ZIP(0.2, 3.75)",3,1,50,40,50
"ZIP(0.2, 3.75)",3,2,167,40,50
"ZIP(0.2, 3.75)",3,3,514,40,50
"ZIP(0.2, 3.75)",4,1,50,40,50
"ZIP(0.2, 3.75)",4,2,181,40,50
"ZIP(0.2, 3.75)",4,3,558,40,50
"ZIP(0.2, 3.75)",4,4,1557,40,50
"ZIP(0.5, 6.0)",2,1,50,40,50
"ZIP(0.5, 6.0)",2,2,109,40,50
"ZIP(0.5, 6.0)",3,1,50,40,50
"ZIP(0.5, 6.0)",3,2,165,40,50
"ZIP(0.5, 6.0)",3,3,471,40,50
"ZIP(0.5, 6.0)",4,1,50,40,50
"ZIP(0.5, 6.0)",4,2,176,40,50
"ZIP(0.5, 6.0)",4,3,520,40,50
"ZIP(0.5, 6.0)",4,4,1584,40,50
"ZIP(0.7, 10.0)",2,1,50,40,50
"ZIP(0.7, 10.0)",2,2,119,40,50
"ZIP(0.7, 10.0)",3,1,50,40,50
"ZIP(0.7, 10.0)",3,2,227,40,50
"ZIP(0.7, 10.0)",3,3,659,40,50
"ZIP(0.7, 10.0)",4,1,50,40,50
"ZIP(0.7, 10.0)",4,2,177,40,50
"ZIP(0.7, 10.0)",4,3,507,40,50
"ZIP(0.7, 10.0)",4,4,1421,40,50
"ZIP(0.9, 30.0)",2,1,50,40,50
"ZIP(0.9, 30.0)",2,2,108,40,50
"ZIP(0.9, 30.0)",3,1,50,40,50
"ZIP(0.9, 30.0)",3,2,183,40,50
"ZIP(0.9, 30.0)",3,3,500,40,50
"ZIP(0.9, 30.0)",4,1,50,40,50
"ZIP(0.9, 30.0)",4,2,100,40,50
"ZIP(0.9, 30.0)",4,3,370,40,50
"ZIP(0.9, 30.0)",4,4,1145,40,50
"ZIP(0.2, 3.75)",2,1,100,40,100
"ZIP(0.2, 3.75)",2,2,272,40,100
"ZIP(0.2, 3.75)",3,1,100,40,100
"ZIP(0.2, 3.75)",3,2,309,40,100
"ZIP(0.2, 3.75)",3,3,948,40,100
"ZIP(0.2, 3.75)",4,1,100,40,100
"ZIP(0.2, 3.75)",4,2,336,40,100
"ZIP(0.2, 3.75)",4,3,1065,40,100
"ZIP(0.2, 3.75)",4,4,3143,40,100
"ZIP(0.5, 6.0)",2,1,100,40,100
"ZIP(0.5, 6.0)",2,2,336,40,100
"ZIP(0.5, 6.0)",3,1,100,40,100
"ZIP(0.5, 6.0)",3,2,331,40,100
"ZIP(0.5, 6.0)",3,3,872,40,100
"ZIP(0.5, 6.0)",4,1,100,40,100
"ZIP(0.5, 6.0)",4,2,305,40,100
"ZIP(0.5, 6.0)",4,3,819,40,100
"ZIP(0.5, 6.0)",4,4,2508,40,100
"ZIP(0.7, 10.0)",2,1,100,40,100
"ZIP(0.7, 10.0)",2,2,289,40,100
"ZIP(0.7, 10.0)",3,1,100,40,100
"ZIP(0.7, 10.0)",3,2,280,40,100
"ZIP(0.7, 10.0)",3,3,781,40,100
"ZIP(0.7, 10.0)",4,1,100,40,100
"ZIP(0.7, 10.0)",4,2,261,40,100
"ZIP(0.7, 10.0)",4,3,637,40,100
"ZIP(0.7, 10.0)",4,4,2025,40,100
"ZIP(0.9, 30.0)",2,1,100,40,100
"ZIP(0.9, 30.0)",2,2,396,40,100
"ZIP(0.9, 30.0)",3,1,100,40,100
"ZIP(0.9, 30.0)",3,2,261,40,100
"ZIP(0.9, 30.0)",3,3,653,40,100
"ZIP(0.9, 30.0)",4,1,100,40,100
"ZIP(0.9, 30.0)",4,2,144,40,100
"ZIP(0.9, 30.0)",4,3,415,40,100
"ZIP(0.9, 30.0)",4,4,893,40,100
"ZIP(0.2, 3.75)",2,1,200,40,200
"ZIP(0.2, 3.75)",2,2,638,40,200
"ZIP(0.2, 3.75)",3,1,200,40,200
"ZIP(0.2, 3.75)",3,2,615,40,200
"ZIP(0.2, 3.75)",3,3,1867,40,200
"ZIP(0.2, 3.75)",4,1,200,40,200
"ZIP(0.2, 3.75)",4,2,604,40,200
"ZIP(0.2, 3.75)",4,3,1801,40,200
"ZIP(0.2, 3.75)",4,4,5450,40,200
"ZIP(0.5, 6.0)",2,1,200,40,200
"ZIP(0.5, 6.0)",2,2,608,40,200
"ZIP(0.5, 6.0)",3,1,200,40,200
"ZIP(0.5, 6.0)",3,2,531,40,200
"ZIP(0.5, 6.0)",3,3,1752,40,200
"ZIP(0.5, 6.0)",4,1,200,40,200
"ZIP(0.5, 6.0)",4,2,573,40,200
"ZIP(0.5, 6.0)",4,3,1891,40,200
"ZIP(0.5, 6.0)",4,4,6190,40,200
"ZIP(0.7, 10.0)",2,1,200,40,200
"ZIP(0.7, 10.0)",2,2,603,40,200
"ZIP(0.7, 10.0)",3,1,200,40,200
"ZIP(0.7, 10.0)",3,2,522,40,200
"ZIP(0.7, 10.0)",3,3,1666,40,200
"ZIP(0.7, 10.0)",4,1,200,40,200
"ZIP(0.7, 10.0)",4,2,621,40,200
"ZIP(0.7, 10.0)",4,3,1871,40,200
"ZIP(0.7, 10.0)",4,4,5777,40,200
"ZIP(0.9, 30.0)",2,1,200,40,200
"ZIP(0.9, 30.0)",2,2,441,40,200
"ZIP(0.9, 30.0)",3,1,200,40,200
"ZIP(0.9, 30.0)",3,2,747,40,200
"ZIP(0.9, 30.0)",3,3,2346,40,200
"ZIP(0.9, 30.0)",4,1,200,40,200
"ZIP(0.9, 30.0)",4,2,457,40,200
"ZIP(0.9, 30.0)",4,3,1762,40,200
"ZIP(0.9, 30.0)",4,4,4720,40,200
"ZIP(0.2, 3.75)",2,1,10,50,10
"ZIP(0.2, 3.75)",2,2,29,50,10
"ZIP(0.2, 3.75)",3,1,10,50,10
"ZIP(0.2, 3.75)",3,2,29,50,10
"ZIP(0.2, 3.75)",3,3,82,50,10
"ZIP(0.2, 3.75)",4,1,10,50,10
"ZIP(0.2, 3.75)",4,2,35,50,10
"ZIP(0.2, 3.75)",4,3,94,50,10
"ZIP(0.2, 3.75)",4,4,279,50,10
"ZIP(0.5, 6.0)",2,1,10,50,10
"ZIP(0.5, 6.0)",2,2,42,50,10
"ZIP(0.5, 6.0)",3,1,10,50,10
"ZIP(0.5, 6.0)",3,2,46,50,10
"ZIP(0.5, 6.0)",3,3,142,50,10
"ZIP(0.5, 6.0)",4,1,10,50,10
"ZIP(0.5, 6.0)",4,2,45,50,10
"ZIP(0.5, 6.0)",4,3,161,50,10
"ZIP(0.5, 6.0)",4,4,502,50,10
"ZIP(0.7, 10.0)",2,1,10,50,10
"ZIP(0.7, 10.0)",2,2,11,50,10
"ZIP(0.7, 10.0)",3,1,10,50,10
"ZIP(0.7, 10.0)",3,2,13,50,10
"ZIP(0.7, 10.0)",3,3,30,50,10
"ZIP(0.7, 10.0)",4,1,10,50,10
"ZIP(0.7, 10.0)",4,2,50,50,10
"ZIP(0.7, 10.0)",4,3,159,50,10
"ZIP(0.7, 10.0)",4,4,531,50,10
"ZIP(0.9, 30.0)",2,1,10,50,10
"ZIP(0.9, 30.0)",2,2,24,50,10
"ZIP(0.9, 30.0)",3,1,10,50,10
"ZIP(0.9, 30.0)",3,2,86,50,10
"ZIP(0.9, 30.0)",3,3,202,50,10
"ZIP(0.9, 30.0)",4,1,10,50,10
"ZIP(0.9, 30.0)",4,2,35,50,10
"ZIP(0.9, 30.0)",4,3,109,50,10
"ZIP(0.9, 30.0)",4,4,361,50,10
"ZIP(0.2, 3.75)",2,1,50,50,50
"ZIP(0.2, 3.75)",2,2,123,50,50
"ZIP(0.2, 3.75)",3,1,50,50,50
"ZIP(0.2, 3.75)",3,2,149,50,50
"ZIP(0.2, 3.75)",3,3,455,50,50
"ZIP(0.2, 3.75)",4,1,50,50,50
"ZIP(0.2, 3.75)",4,2,180,50,50
"ZIP(0.2, 3.75)",4,3,510,50,50
"ZIP(0.2, 3.75)",4,4,1433,50,50
"ZIP(0.5, 6.0)",2,1,50,50,50
"ZIP(0.5, 6.0)",2,2,159,50,50
"ZIP(0.5, 6.0)",3,1,50,50,50
"ZIP(0.5, 6.0)",3,2,120,50,50
"ZIP(0.5, 6.0)",3,3,365,50,50
"ZIP(0.5, 6.0)",4,1,50,50,50
"ZIP(0.5, 6.0)",4,2,153,50,50
"ZIP(0.5, 6.0)",4,3,446,50,50
"ZIP(0.5, 6.0)",4,4,1413,50,50
"ZIP(0.7, 10.0)",2,1,50,50,50
"ZIP(0.7, 10.0)",2,2,150,50,50
"ZIP(0.7, 10.0)",3,1,50,50,50
"ZIP(0.7, 10.0)",3,2,109,50,50
"ZIP(0.7, 10.0)",3,3,335,50,50
"ZIP(0.7, 10.0)",4,1,50,50,50
"ZIP(0.7, 10.0)",4,2,176,50,50
"ZIP(0.7, 10.0)",4,3,502,50,50
"ZIP(0.7, 10.0)",4,4,1487,50,50
"ZIP(0.9, 30.0)",2,1,50,50,50
"ZIP(0.9, 30.0)",2,2,47,50,50
"ZIP(0.9, 30.0)",3,1,50,50,50
"ZIP(0.9, 30.0)",3,2,203,50,50
"ZIP(0.9, 30.0)",3,3,819,50,50
"ZIP(0.9, 30.0)",4,1,50,50,50
"ZIP(0.9, 30.0)",4,2,68,50,50
"ZIP(0.9, 30.0)",4,3,397,50,50
"ZIP(0.9, 30.0)",4,4,1283,50,50
"ZIP(0.2, 3.75)",2,1,100,50,100
"ZIP(0.2, 3.75)",2,2,262,50,100
"ZIP(0.2, 3.75)",3,1,100,50,100
"ZIP(0.2, 3.75)",3,2,298,50,100
"ZIP(0.2, 3.75)",3,3,930,50,100
"ZIP(0.2, 3.75)",4,1,100,50,100
"ZIP(0.2, 3.75)",4,2,321,50,100
"ZIP(0.2, 3.75)",4,3,921,50,100
"ZIP(0.2, 3.75)",4,4,2810,50,100
"ZIP(0.5, 6.0)",2,1,100,50,100
"ZIP(0.5, 6.0)",2,2,314,50,100
"ZIP(0.5, 6.0)",3,1,100,50,100
"ZIP(0.5, 6.0)",3,2,274,50,100
"ZIP(0.5, 6.0)",3,3,830,50,100
"ZIP(0.5, 6.0)",4,1,100,50,100
